LAT,LON,YEAR,MO,DY,PRECTOT,T2M_MIN,T2M_MAX
-37.78349,145.25601,2012,11,13,0.04,7.8,17.14
-37.78349,145.25601,2012,11,14,0,7.22,20.84
-37.78349,145.25601,2012,11,15,0.26,9,17.01
-37.78349,145.25601,2012,11,16,0.27,9.06,16.42
-37.78349,145.25601,2012,11,17,0.15,8.66,17.95
-37.78349,145.25601,2012,11,18,2.06,8.21,16.41
-37.78349,145.25601,2012,11,19,0.1,7.57,22.02
-37.78349,145.25601,2012,11,20,0,10.06,23.49
-37.78349,145.25601,2012,11,21,0.03,9.14,18.66
-37.78349,145.25601,2012,11,22,0.04,8.97,20
-37.78349,145.25601,2012,11,23,0.11,10.17,24.93
-37.78349,145.25601,2012,11,24,0,12.35,30.3
-37.78349,145.25601,2012,11,25,0,11.92,23.61
-37.78349,145.25601,2012,11,26,3.06,10.54,24.06
-37.78349,145.25601,2012,11,27,12.21,14.01,23.23
-37.78349,145.25601,2012,11,28,0.37,12.52,28.93
-37.78349,145.25601,2012,11,29,0.31,16.74,35.58
-37.78349,145.25601,2012,11,30,6.14,19.14,30.11
-37.78349,145.25601,2012,12,1,1.39,13.51,26.61
-37.78349,145.25601,2012,12,2,0.77,10.08,19.7
-37.78349,145.25601,2012,12,3,0.93,10.23,20.56
-37.78349,145.25601,2012,12,4,4.72,9.45,15.74
-37.78349,145.25601,2012,12,5,5.7,9.52,16.57
-37.78349,145.25601,2012,12,6,0.55,10.28,20.98
-37.78349,145.25601,2012,12,7,0.02,11.77,28.88
-37.78349,145.25601,2012,12,8,0.27,13.77,32.76
-37.78349,145.25601,2012,12,9,0.07,9.89,18.82
-37.78349,145.25601,2012,12,10,0,8.38,23.35
-37.78349,145.25601,2012,12,11,0.01,10.01,27.9
-37.78349,145.25601,2012,12,12,0.06,12.53,31.72
-37.78349,145.25601,2012,12,13,1.05,17.36,33.41
-37.78349,145.25601,2012,12,14,7.42,16.25,22.4
-37.78349,145.25601,2012,12,15,7.58,14.86,23.01
-37.78349,145.25601,2012,12,16,1.7,11.28,20.13
-37.78349,145.25601,2012,12,17,0.2,9.51,21.64
-37.78349,145.25601,2012,12,18,0,9.69,26.2
-37.78349,145.25601,2012,12,19,2.73,16.04,29.93
-37.78349,145.25601,2012,12,20,3.86,11.33,22.18
-37.78349,145.25601,2012,12,21,0.01,9.42,24
-37.78349,145.25601,2012,12,22,0,9.01,29.42
-37.78349,145.25601,2012,12,23,0.01,14.82,35.93
-37.78349,145.25601,2012,12,24,0.13,12.32,27.91
-37.78349,145.25601,2012,12,25,0.01,11.72,21.12
-37.78349,145.25601,2012,12,26,0,9.76,25.29
-37.78349,145.25601,2012,12,27,0.17,12.93,29.11
-37.78349,145.25601,2012,12,28,0.53,12.36,20.46
-37.78349,145.25601,2012,12,29,0.16,12.06,21.06
-37.78349,145.25601,2012,12,30,0,10.21,22.57
-37.78349,145.25601,2012,12,31,0,9.17,26.28
-37.78349,145.25601,2013,1,1,0.1,11.47,26.37
-37.78349,145.25601,2013,1,2,0.14,11.37,21.48
-37.78349,145.25601,2013,1,3,0,12.48,36.06
-37.78349,145.25601,2013,1,4,0,21.24,37.85
-37.78349,145.25601,2013,1,5,0,15.7,28.65
-37.78349,145.25601,2013,1,6,0,13.7,28.46
-37.78349,145.25601,2013,1,7,0,14.15,36.35
-37.78349,145.25601,2013,1,8,1.36,11.76,29.32
-37.78349,145.25601,2013,1,9,1.14,10.57,18.87
-37.78349,145.25601,2013,1,10,0.04,9.71,28.91
-37.78349,145.25601,2013,1,11,0.16,15.45,36.25
-37.78349,145.25601,2013,1,12,0.01,14.38,22.65
-37.78349,145.25601,2013,1,13,0.33,12.72,17.47
-37.78349,145.25601,2013,1,14,0.03,11.02,22.33
-37.78349,145.25601,2013,1,15,0,10.69,29.86
-37.78349,145.25601,2013,1,16,0,12.39,27.37
-37.78349,145.25601,2013,1,17,0,14.16,37.4
-37.78349,145.25601,2013,1,18,0.08,13.73,25.62
-37.78349,145.25601,2013,1,19,0.03,12.72,22.38
-37.78349,145.25601,2013,1,20,0,11.32,29.31
-37.78349,145.25601,2013,1,21,0.02,13.08,31.89
-37.78349,145.25601,2013,1,22,0,13.32,24.65
-37.78349,145.25601,2013,1,23,0.01,12.77,24.72
-37.78349,145.25601,2013,1,24,0,12.87,34.32
-37.78349,145.25601,2013,1,25,0.26,13.4,26.33
-37.78349,145.25601,2013,1,26,0.27,12.38,24.02
-37.78349,145.25601,2013,1,27,1.05,13.7,23.86
-37.78349,145.25601,2013,1,28,0.37,12.17,26.31
-37.78349,145.25601,2013,1,29,1.22,11.36,20.36
-37.78349,145.25601,2013,1,30,0,9.95,27.66
-37.78349,145.25601,2013,1,31,9.06,11.29,27.2
-37.78349,145.25601,2013,2,1,1.37,9.93,18.14
-37.78349,145.25601,2013,2,2,0.2,9.64,20.48
-37.78349,145.25601,2013,2,3,0.46,12.58,23.09
-37.78349,145.25601,2013,2,4,0.03,12.56,25.51
-37.78349,145.25601,2013,2,5,0,11.16,30.63
-37.78349,145.25601,2013,2,6,0,14.88,34.46
-37.78349,145.25601,2013,2,7,0,17.89,33.91
-37.78349,145.25601,2013,2,8,0,15.65,31.27
-37.78349,145.25601,2013,2,9,0.22,15.42,31.56
-37.78349,145.25601,2013,2,10,0.83,13.12,21.87
-37.78349,145.25601,2013,2,11,0,11.3,27.06
-37.78349,145.25601,2013,2,12,0,12.24,27.44
-37.78349,145.25601,2013,2,13,1.17,13.86,31.17
-37.78349,145.25601,2013,2,14,2.23,18.77,30.52
-37.78349,145.25601,2013,2,15,0.91,16.25,31.42
-37.78349,145.25601,2013,2,16,0.18,17.66,32.81
-37.78349,145.25601,2013,2,17,0.03,18.87,33.71
-37.78349,145.25601,2013,2,18,0.17,19.1,33.53
-37.78349,145.25601,2013,2,19,0.43,13.98,25.39
-37.78349,145.25601,2013,2,20,0.11,13.07,28.5
-37.78349,145.25601,2013,2,21,9.31,16.3,26.3
-37.78349,145.25601,2013,2,22,0.17,18.06,29.72
-37.78349,145.25601,2013,2,23,0,17.68,31.64
-37.78349,145.25601,2013,2,24,0.14,18.42,33.27
-37.78349,145.25601,2013,2,25,8.29,18.73,30.51
-37.78349,145.25601,2013,2,26,12.77,17.15,25.4
-37.78349,145.25601,2013,2,27,16.77,14.59,26.58
-37.78349,145.25601,2013,2,28,4.96,12.35,18.68
-37.78349,145.25601,2013,3,1,0.16,10.89,22.36
-37.78349,145.25601,2013,3,2,0.01,10.79,25.75
-37.78349,145.25601,2013,3,3,0,11.52,28.99
-37.78349,145.25601,2013,3,4,0,14.87,30.41
-37.78349,145.25601,2013,3,5,0,16.14,31.36
-37.78349,145.25601,2013,3,6,0,16.74,30.78
-37.78349,145.25601,2013,3,7,0.05,19.62,33.52
-37.78349,145.25601,2013,3,8,0.02,18.19,33.64
-37.78349,145.25601,2013,3,9,0,20.9,32.15
-37.78349,145.25601,2013,3,10,0.28,21.01,32.53
-37.78349,145.25601,2013,3,11,0.1,19.07,33.64
-37.78349,145.25601,2013,3,12,0,20.88,33.42
-37.78349,145.25601,2013,3,13,0.12,14.58,25.61
-37.78349,145.25601,2013,3,14,0.01,14.06,22.08
-37.78349,145.25601,2013,3,15,0,13.52,23.39
-37.78349,145.25601,2013,3,16,9.82,11.51,19.56
-37.78349,145.25601,2013,3,17,0.77,10.76,17.39
-37.78349,145.25601,2013,3,18,1.27,11.04,18.73
-37.78349,145.25601,2013,3,19,0.02,10.65,23.43
-37.78349,145.25601,2013,3,20,0.38,12.73,26.05
-37.78349,145.25601,2013,3,21,11.31,14.92,24.24
-37.78349,145.25601,2013,3,22,0.38,12.13,21.27
-37.78349,145.25601,2013,3,23,0.04,10.65,22.5
-37.78349,145.25601,2013,3,24,0.01,13.4,23.19
-37.78349,145.25601,2013,3,25,0.01,12.72,23.8
-37.78349,145.25601,2013,3,26,0,13.86,28.48
-37.78349,145.25601,2013,3,27,1.92,17.42,31.71
-37.78349,145.25601,2013,3,28,15.66,9.7,18.55
-37.78349,145.25601,2013,3,29,0.18,8.94,18.95
-37.78349,145.25601,2013,3,30,1.11,9.76,20.85
-37.78349,145.25601,2013,3,31,3.13,10.38,16.88
-37.78349,145.25601,2013,4,1,0.09,8.89,20.09
-37.78349,145.25601,2013,4,2,3.02,11.07,19
-37.78349,145.25601,2013,4,3,0.05,9.16,17.54
-37.78349,145.25601,2013,4,4,0,7.1,20.67
-37.78349,145.25601,2013,4,5,0.01,10.14,22.42
-37.78349,145.25601,2013,4,6,0.06,11.02,24.89
-37.78349,145.25601,2013,4,7,0.99,13.91,25.16
-37.78349,145.25601,2013,4,8,0.33,13.14,23.01
-37.78349,145.25601,2013,4,9,0.04,12.21,23.27
-37.78349,145.25601,2013,4,10,0.01,11.56,24.72
-37.78349,145.25601,2013,4,11,0.94,11.91,20.07
-37.78349,145.25601,2013,4,12,0.08,11.05,25.28
-37.78349,145.25601,2013,4,13,0.33,16.02,20.47
-37.78349,145.25601,2013,4,14,1.12,13.37,20.44
-37.78349,145.25601,2013,4,15,3.21,9.11,15.59
-37.78349,145.25601,2013,4,16,0.09,7.92,18.44
-37.78349,145.25601,2013,4,17,0.38,8.76,15.23
-37.78349,145.25601,2013,4,18,3.06,8.7,15.55
-37.78349,145.25601,2013,4,19,0.57,6.25,14.21
-37.78349,145.25601,2013,4,20,0.7,6.59,16.11
-37.78349,145.25601,2013,4,21,0.15,5.22,19
-37.78349,145.25601,2013,4,22,3.97,10.61,16.56
-37.78349,145.25601,2013,4,23,2.57,9.69,16.68
-37.78349,145.25601,2013,4,24,0.68,8.15,17.65
-37.78349,145.25601,2013,4,25,0.57,9.13,18.81
-37.78349,145.25601,2013,4,26,0.07,10.79,20.95
-37.78349,145.25601,2013,4,27,0,11.13,21.78
-37.78349,145.25601,2013,4,28,0.25,11.16,18.49
-37.78349,145.25601,2013,4,29,0.06,8.31,16.9
-37.78349,145.25601,2013,4,30,0.01,7.99,17.67
-37.78349,145.25601,2013,5,1,3.66,8.25,14.32
-37.78349,145.25601,2013,5,2,0.03,6.32,16.59
-37.78349,145.25601,2013,5,3,0.38,7.03,18.26
-37.78349,145.25601,2013,5,4,3.08,7.33,13.97
-37.78349,145.25601,2013,5,5,0.13,6.37,14.92
-37.78349,145.25601,2013,5,6,0.15,4.23,16.77
-37.78349,145.25601,2013,5,7,1.37,7.08,15.33
-37.78349,145.25601,2013,5,8,0.01,8.75,21.7
-37.78349,145.25601,2013,5,9,0,10.97,24.18
-37.78349,145.25601,2013,5,10,0.01,10.82,23.06
-37.78349,145.25601,2013,5,11,0,10.65,21.91
-37.78349,145.25601,2013,5,12,2,12.8,19.68
-37.78349,145.25601,2013,5,13,6.96,7.77,13.63
-37.78349,145.25601,2013,5,14,0.32,6.61,12.18
-37.78349,145.25601,2013,5,15,7.63,7.67,11.99
-37.78349,145.25601,2013,5,16,9.56,8.81,12.86
-37.78349,145.25601,2013,5,17,5.99,8.52,12.85
-37.78349,145.25601,2013,5,18,1.97,7.42,11.52
-37.78349,145.25601,2013,5,19,2.2,7.07,12.34
-37.78349,145.25601,2013,5,20,5.02,7.18,13.73
-37.78349,145.25601,2013,5,21,0.68,5.69,13.97
-37.78349,145.25601,2013,5,22,0.03,5.26,13.76
-37.78349,145.25601,2013,5,23,0.4,5.8,14.47
-37.78349,145.25601,2013,5,24,0.1,5.13,14.74
-37.78349,145.25601,2013,5,25,0.14,7.74,16.33
-37.78349,145.25601,2013,5,26,0.2,9.27,14.09
-37.78349,145.25601,2013,5,27,0.21,8.14,15.11
-37.78349,145.25601,2013,5,28,0.02,6.64,15.98
-37.78349,145.25601,2013,5,29,0.38,7.2,16.92
-37.78349,145.25601,2013,5,30,5.65,11.56,14.13
-37.78349,145.25601,2013,5,31,7.31,10.84,18.16
-37.78349,145.25601,2013,6,1,29.68,10.1,13.69
-37.78349,145.25601,2013,6,2,2.7,8.2,12.91
-37.78349,145.25601,2013,6,3,0.96,8.29,12.61
-37.78349,145.25601,2013,6,4,0.34,8.54,14.61
-37.78349,145.25601,2013,6,5,0.08,8.37,12.03
-37.78349,145.25601,2013,6,6,0.13,9.38,14.95
-37.78349,145.25601,2013,6,7,12.9,5.39,11.38
-37.78349,145.25601,2013,6,8,0.05,3.73,12.75
-37.78349,145.25601,2013,6,9,0.04,2.42,12.21
-37.78349,145.25601,2013,6,10,0.22,4.72,13.74
-37.78349,145.25601,2013,6,11,0.16,8.44,15.18
-37.78349,145.25601,2013,6,12,15.29,7.99,10.63
-37.78349,145.25601,2013,6,13,14.66,8.56,10.59
-37.78349,145.25601,2013,6,14,7.46,7.04,10.17
-37.78349,145.25601,2013,6,15,0.78,5.21,11.46
-37.78349,145.25601,2013,6,16,1.55,5.88,10.57
-37.78349,145.25601,2013,6,17,7.19,5.98,8.84
-37.78349,145.25601,2013,6,18,2.92,6.05,10.61
-37.78349,145.25601,2013,6,19,0.22,4.39,11.6
-37.78349,145.25601,2013,6,20,0.43,4,12.01
-37.78349,145.25601,2013,6,21,0.11,2.55,12.01
-37.78349,145.25601,2013,6,22,0.15,1.87,12.39
-37.78349,145.25601,2013,6,23,0.1,2.18,12.39
-37.78349,145.25601,2013,6,24,0.6,3.87,11.24
-37.78349,145.25601,2013,6,25,0.22,5.95,12.56
-37.78349,145.25601,2013,6,26,0.04,4.29,14.4
-37.78349,145.25601,2013,6,27,0.09,3.8,14.19
-37.78349,145.25601,2013,6,28,0,6.89,14.65
-37.78349,145.25601,2013,6,29,0.14,5.56,12.2
-37.78349,145.25601,2013,6,30,0.13,4.8,14.32
-37.78349,145.25601,2013,7,1,1.09,7.48,14.62
-37.78349,145.25601,2013,7,2,0.19,8.56,14.62
-37.78349,145.25601,2013,7,3,0.08,6.09,12.74
-37.78349,145.25601,2013,7,4,1.96,6.7,13.08
-37.78349,145.25601,2013,7,5,3.66,5.88,10.45
-37.78349,145.25601,2013,7,6,2.98,6.08,10.84
-37.78349,145.25601,2013,7,7,2.99,4.62,10.8
-37.78349,145.25601,2013,7,8,1.04,4.28,10.92
-37.78349,145.25601,2013,7,9,0.25,3.85,11.23
-37.78349,145.25601,2013,7,10,0.04,2.13,12.55
-37.78349,145.25601,2013,7,11,0.05,4,12.89
-37.78349,145.25601,2013,7,12,0.09,5.01,14.35
-37.78349,145.25601,2013,7,13,9.45,6.55,11.54
-37.78349,145.25601,2013,7,14,9.08,11,11.95
-37.78349,145.25601,2013,7,15,0.36,9.03,14.83
-37.78349,145.25601,2013,7,16,0.22,6.86,14.86
-37.78349,145.25601,2013,7,17,0.19,8.04,14.31
-37.78349,145.25601,2013,7,18,9.57,10.74,18.03
-37.78349,145.25601,2013,7,19,19.52,8.19,13.29
-37.78349,145.25601,2013,7,20,9.12,4.48,7.75
-37.78349,145.25601,2013,7,21,0.83,3.86,7.08
-37.78349,145.25601,2013,7,22,1.5,3.64,9.18
-37.78349,145.25601,2013,7,23,2.4,6.12,10.44
-37.78349,145.25601,2013,7,24,0.29,6.98,12.11
-37.78349,145.25601,2013,7,25,0.09,3.55,9.55
-37.78349,145.25601,2013,7,26,0.44,5.27,10.49
-37.78349,145.25601,2013,7,27,0.02,5.34,11.9
-37.78349,145.25601,2013,7,28,6,8.41,12.4
-37.78349,145.25601,2013,7,29,2.29,8.78,15.69
-37.78349,145.25601,2013,7,30,2.35,5.51,12.01
-37.78349,145.25601,2013,7,31,0.09,3.93,12.62
-37.78349,145.25601,2013,8,1,0.04,2.97,11.57
-37.78349,145.25601,2013,8,2,3.76,3.7,11.2
-37.78349,145.25601,2013,8,3,9.93,3.97,8.55
-37.78349,145.25601,2013,8,4,4.84,5.39,9.7
-37.78349,145.25601,2013,8,5,4.76,7.61,12.41
-37.78349,145.25601,2013,8,6,5.61,6.58,11.8
-37.78349,145.25601,2013,8,7,12.66,3.9,11.31
-37.78349,145.25601,2013,8,8,2.32,5.16,11.03
-37.78349,145.25601,2013,8,9,8.76,5.35,8.53
-37.78349,145.25601,2013,8,10,0.37,6.24,13.65
-37.78349,145.25601,2013,8,11,0.19,3.83,13.47
-37.78349,145.25601,2013,8,12,3.22,6.91,10.4
-37.78349,145.25601,2013,8,13,2.41,5.28,12.26
-37.78349,145.25601,2013,8,14,5.86,5.72,11.56
-37.78349,145.25601,2013,8,15,0.37,4.76,13.43
-37.78349,145.25601,2013,8,16,0.93,5.03,12.8
-37.78349,145.25601,2013,8,17,2.88,6,11.26
-37.78349,145.25601,2013,8,18,5.9,6.49,13.25
-37.78349,145.25601,2013,8,19,3.37,4.1,8.5
-37.78349,145.25601,2013,8,20,7.15,3.19,8.3
-37.78349,145.25601,2013,8,21,1.98,4.91,10.67
-37.78349,145.25601,2013,8,22,7.28,6.79,11.47
-37.78349,145.25601,2013,8,23,8.78,8.93,12.08
-37.78349,145.25601,2013,8,24,0.71,8.32,13.35
-37.78349,145.25601,2013,8,25,0.28,8.08,13.14
-37.78349,145.25601,2013,8,26,0.03,6.71,15.16
-37.78349,145.25601,2013,8,27,0,7.58,15.48
-37.78349,145.25601,2013,8,28,0.16,8.93,18.6
-37.78349,145.25601,2013,8,29,1.66,11.04,17.97
-37.78349,145.25601,2013,8,30,6.58,9.9,14.67
-37.78349,145.25601,2013,8,31,0,6.77,18.07
-37.78349,145.25601,2013,9,1,0.04,9.85,18.55
-37.78349,145.25601,2013,9,2,0,9.33,19.22
-37.78349,145.25601,2013,9,3,0.03,9.42,21.73
-37.78349,145.25601,2013,9,4,0.01,12.46,19.34
-37.78349,145.25601,2013,9,5,2.6,11.83,16.97
-37.78349,145.25601,2013,9,6,1.35,9.06,12.93
-37.78349,145.25601,2013,9,7,0.47,7.05,14.84
-37.78349,145.25601,2013,9,8,0.09,7.64,14.51
-37.78349,145.25601,2013,9,9,0.04,10.52,19.09
-37.78349,145.25601,2013,9,10,1.57,8.11,13.18
-37.78349,145.25601,2013,9,11,1.79,6.71,12.99
-37.78349,145.25601,2013,9,12,3.54,2.87,10.28
-37.78349,145.25601,2013,9,13,0.11,0.76,12.8
-37.78349,145.25601,2013,9,14,0.13,6.39,15.68
-37.78349,145.25601,2013,9,15,1.09,6.3,17.69
-37.78349,145.25601,2013,9,16,21.75,9.04,12.93
-37.78349,145.25601,2013,9,17,4.58,9.92,15.79
-37.78349,145.25601,2013,9,18,11.95,8.23,15.64
-37.78349,145.25601,2013,9,19,5.04,7.38,13.41
-37.78349,145.25601,2013,9,20,4.61,6.73,13.29
-37.78349,145.25601,2013,9,21,0.37,5.79,15.62
-37.78349,145.25601,2013,9,22,2.96,8.6,17.17
-37.78349,145.25601,2013,9,23,0.12,7.31,19.78
-37.78349,145.25601,2013,9,24,0.07,10.48,18.89
-37.78349,145.25601,2013,9,25,2.4,11.8,18.45
-37.78349,145.25601,2013,9,26,18.31,6.33,11.94
-37.78349,145.25601,2013,9,27,0.31,4.13,16.35
-37.78349,145.25601,2013,9,28,2.95,6.56,12.31
-37.78349,145.25601,2013,9,29,0,5.04,17.47
-37.78349,145.25601,2013,9,30,3.79,13.99,17.61
-37.78349,145.25601,2013,10,1,8.99,7.08,16.35
-37.78349,145.25601,2013,10,2,7.95,6.66,12.83
-37.78349,145.25601,2013,10,3,1.87,6.29,12.19
-37.78349,145.25601,2013,10,4,0,3.82,16.85
-37.78349,145.25601,2013,10,5,0.06,9.6,20.22
-37.78349,145.25601,2013,10,6,1.18,7.73,15.12
-37.78349,145.25601,2013,10,7,0.35,6.92,15.44
-37.78349,145.25601,2013,10,8,0.59,7.67,17.35
-37.78349,145.25601,2013,10,9,0.01,9.45,21.5
-37.78349,145.25601,2013,10,10,4.32,7.9,18.52
-37.78349,145.25601,2013,10,11,0.13,7.15,17
-37.78349,145.25601,2013,10,12,0.01,7.47,20.32
-37.78349,145.25601,2013,10,13,6.41,6.12,12.8
-37.78349,145.25601,2013,10,14,4.05,5.68,11.43
-37.78349,145.25601,2013,10,15,0.06,5.1,16.49
-37.78349,145.25601,2013,10,16,0.05,9.47,20.57
-37.78349,145.25601,2013,10,17,5.03,5.37,14.35
-37.78349,145.25601,2013,10,18,0.01,3.49,17.84
-37.78349,145.25601,2013,10,19,0.04,8.57,20.91
-37.78349,145.25601,2013,10,20,0.01,11.92,25.22
-37.78349,145.25601,2013,10,21,0.94,11.34,17.61
-37.78349,145.25601,2013,10,22,12.7,10.59,17.01
-37.78349,145.25601,2013,10,23,10.9,8.83,14.83
-37.78349,145.25601,2013,10,24,2.82,5.34,11.8
-37.78349,145.25601,2013,10,25,1.17,3.99,14.04
-37.78349,145.25601,2013,10,26,1.01,6.51,14.55
-37.78349,145.25601,2013,10,27,0.4,8.12,16.43
-37.78349,145.25601,2013,10,28,2.37,8.52,18.04
-37.78349,145.25601,2013,10,29,0.81,8.86,14.92
-37.78349,145.25601,2013,10,30,0.26,8.85,16.75
-37.78349,145.25601,2013,10,31,0.12,8.04,16.54
-37.78349,145.25601,2013,11,1,0,7.18,22.08
-37.78349,145.25601,2013,11,2,0.02,10.13,23.75
-37.78349,145.25601,2013,11,3,2.94,8.08,13.79
-37.78349,145.25601,2013,11,4,0.85,6.96,15.69
-37.78349,145.25601,2013,11,5,0.02,5.69,22.19
-37.78349,145.25601,2013,11,6,0,10.14,25.1
-37.78349,145.25601,2013,11,7,0.09,12.76,26.49
-37.78349,145.25601,2013,11,8,4.27,9.96,20.45
-37.78349,145.25601,2013,11,9,3.61,8.58,14.44
-37.78349,145.25601,2013,11,10,1.13,6.97,16.06
-37.78349,145.25601,2013,11,11,1.7,6.47,17.45
-37.78349,145.25601,2013,11,12,12.98,9.17,15.01
-37.78349,145.25601,2013,11,13,21.59,8.39,13.4
-37.78349,145.25601,2013,11,14,3.41,8.41,13.61
-37.78349,145.25601,2013,11,15,0.6,8.22,15.79
-37.78349,145.25601,2013,11,16,0.17,8.56,18.11
-37.78349,145.25601,2013,11,17,0.02,8.14,19.88
-37.78349,145.25601,2013,11,18,0.01,8.61,24.6
-37.78349,145.25601,2013,11,19,0,12.63,26.66
-37.78349,145.25601,2013,11,20,0.44,11.39,19.86
-37.78349,145.25601,2013,11,21,0.36,11.19,22.7
-37.78349,145.25601,2013,11,22,0.92,10.8,20.2
-37.78349,145.25601,2013,11,23,5.17,9.54,17.58
-37.78349,145.25601,2013,11,24,4.55,10.02,16.86
-37.78349,145.25601,2013,11,25,0.37,9.21,20.35
-37.78349,145.25601,2013,11,26,0,7.01,25.76
-37.78349,145.25601,2013,11,27,0,13.27,28.69
-37.78349,145.25601,2013,11,28,6.66,10.87,21.49
-37.78349,145.25601,2013,11,29,1.09,10.67,16.81
-37.78349,145.25601,2013,11,30,0.17,9.76,20.49
-37.78349,145.25601,2013,12,1,0,8.76,27.35
-37.78349,145.25601,2013,12,2,0,16.67,31.61
-37.78349,145.25601,2013,12,3,1.83,15.64,29.24
-37.78349,145.25601,2013,12,4,21.37,9.95,17.94
-37.78349,145.25601,2013,12,5,11.09,7.31,13.27
-37.78349,145.25601,2013,12,6,0.6,6.27,17.27
-37.78349,145.25601,2013,12,7,0.11,8.55,23.11
-37.78349,145.25601,2013,12,8,0.1,13.04,28.47
-37.78349,145.25601,2013,12,9,12.18,11.29,18.43
-37.78349,145.25601,2013,12,10,1.3,9.99,17.88
-37.78349,145.25601,2013,12,11,2.25,9.5,19.14
-37.78349,145.25601,2013,12,12,0.03,7.69,22.27
-37.78349,145.25601,2013,12,13,0.31,11.12,20.43
-37.78349,145.25601,2013,12,14,0.06,9.78,18.92
-37.78349,145.25601,2013,12,15,0,9.34,22.17
-37.78349,145.25601,2013,12,16,0.01,11.02,23.66
-37.78349,145.25601,2013,12,17,0,10.22,24.85
-37.78349,145.25601,2013,12,18,0.02,10.23,29.71
-37.78349,145.25601,2013,12,19,0.01,17.32,35.27
-37.78349,145.25601,2013,12,20,0.23,14.31,31.19
-37.78349,145.25601,2013,12,21,0.35,13.02,24.7
-37.78349,145.25601,2013,12,22,2.61,16.47,27.32
-37.78349,145.25601,2013,12,23,4.31,11.83,18.28
-37.78349,145.25601,2013,12,24,0.08,10.24,22.96
-37.78349,145.25601,2013,12,25,0,11.03,28.4
-37.78349,145.25601,2013,12,26,0.23,13.91,27.95
-37.78349,145.25601,2013,12,27,0.22,13.09,23.75
-37.78349,145.25601,2013,12,28,0,12.16,33.81
-37.78349,145.25601,2013,12,29,0,9.71,19.31
-37.78349,145.25601,2013,12,30,0.5,7.85,21.64
-37.78349,145.25601,2013,12,31,0,9.05,23.78
-37.78349,145.25601,2014,1,1,8.34,12.6,25.89
-37.78349,145.25601,2014,1,2,0.18,12.2,21.84
-37.78349,145.25601,2014,1,3,0.07,11.09,23.06
-37.78349,145.25601,2014,1,4,0.64,11.08,20.73
-37.78349,145.25601,2014,1,5,2.18,8.72,23.98
-37.78349,145.25601,2014,1,6,0.35,10.38,17.84
-37.78349,145.25601,2014,1,7,0.24,10.1,18.83
-37.78349,145.25601,2014,1,8,0,7.91,26.69
-37.78349,145.25601,2014,1,9,0.07,11.86,30.51
-37.78349,145.25601,2014,1,10,0.01,17.64,32.95
-37.78349,145.25601,2014,1,11,0,14.06,25.65
-37.78349,145.25601,2014,1,12,0,12.95,25.51
-37.78349,145.25601,2014,1,13,0,11.25,35.42
-37.78349,145.25601,2014,1,14,0.03,20.25,40.58
-37.78349,145.25601,2014,1,15,0.57,24.77,40.48
-37.78349,145.25601,2014,1,16,0.84,22.64,41.33
-37.78349,145.25601,2014,1,17,0.05,21.39,41
-37.78349,145.25601,2014,1,18,0.3,14.79,28.06
-37.78349,145.25601,2014,1,19,0.07,13.65,23.93
-37.78349,145.25601,2014,1,20,0.25,13.87,25.92
-37.78349,145.25601,2014,1,21,0.04,13.15,22.57
-37.78349,145.25601,2014,1,22,0.03,13.28,24.75
-37.78349,145.25601,2014,1,23,0,10.62,32.41
-37.78349,145.25601,2014,1,24,11.33,13.01,22.51
-37.78349,145.25601,2014,1,25,0.63,11.33,19.45
-37.78349,145.25601,2014,1,26,0,9.61,29.03
-37.78349,145.25601,2014,1,27,0,15.92,33.19
-37.78349,145.25601,2014,1,28,0,20.27,37.17
-37.78349,145.25601,2014,1,29,0.22,14.37,24.95
-37.78349,145.25601,2014,1,30,0,12.53,33.31
-37.78349,145.25601,2014,1,31,0,16.8,30.82
-37.78349,145.25601,2014,2,1,0,15.72,35.64
-37.78349,145.25601,2014,2,2,0,16.79,40.31
-37.78349,145.25601,2014,2,3,0.3,14.79,34.83
-37.78349,145.25601,2014,2,4,0.07,12.87,24.97
-37.78349,145.25601,2014,2,5,0,12.16,30.35
-37.78349,145.25601,2014,2,6,0.01,16.37,33.74
-37.78349,145.25601,2014,2,7,0.04,18.18,35.59
-37.78349,145.25601,2014,2,8,0.07,17.03,39.14
-37.78349,145.25601,2014,2,9,0,14.67,37.04
-37.78349,145.25601,2014,2,10,0,12.7,25.69
-37.78349,145.25601,2014,2,11,0,11.77,28.97
-37.78349,145.25601,2014,2,12,0,14.54,31.03
-37.78349,145.25601,2014,2,13,0.17,18.11,25.48
-37.78349,145.25601,2014,2,14,0.03,18.31,28.19
-37.78349,145.25601,2014,2,15,2.45,17.97,28.8
-37.78349,145.25601,2014,2,16,1.91,13.35,21.88
-37.78349,145.25601,2014,2,17,0.39,12.08,26.94
-37.78349,145.25601,2014,2,18,0.01,12.73,30.49
-37.78349,145.25601,2014,2,19,12.44,11.28,23.96
-37.78349,145.25601,2014,2,20,1.34,10.34,18.77
-37.78349,145.25601,2014,2,21,0.38,11.08,19.1
-37.78349,145.25601,2014,2,22,0.86,11.38,20.67
-37.78349,145.25601,2014,2,23,0.01,9.69,26.68
-37.78349,145.25601,2014,2,24,0,11.11,28.26
-37.78349,145.25601,2014,2,25,0.67,14.42,30.43
-37.78349,145.25601,2014,2,26,0.35,11.58,21.1
